fecha,estrategia,ticker,peso
2017-09-29,equi,ACWI,0.02173913
2017-09-29,equi,ARKK,0.02173913
2017-09-29,equi,CIBR,0.02173913
2017-09-29,equi,COPX,0.02173913
2017-09-29,equi,DIA,0.02173913
2017-09-29,equi,EEM,0.02173913
2017-09-29,equi,EFA,0.02173913
2017-09-29,equi,EWJ,0.02173913
2017-09-29,equi,EWY,0.02173913
2017-09-29,equi,EWZ,0.02173913
2017-09-29,equi,FXI,0.02173913
2017-09-29,equi,GDX,0.02173913
2017-09-29,equi,GLD,0.02173913
2017-09-29,equi,IBB,0.02173913
2017-09-29,equi,ICLN,0.02173913
2017-09-29,equi,IEMG,0.02173913
2017-09-29,equi,IEUR,0.02173913
2017-09-29,equi,IJH,0.02173913
2017-09-29,equi,ILF,0.02173913
2017-09-29,equi,ITA,0.02173913
2017-09-29,equi,IVE,0.02173913
2017-09-29,equi,IVV,0.02173913
2017-09-29,equi,IVW,0.02173913
2017-09-29,equi,IWM,0.02173913
2017-09-29,equi,MUB,0.02173913
2017-09-29,equi,QQQ,0.02173913
2017-09-29,equi,RSP,0.02173913
2017-09-29,equi,SLV,0.02173913
2017-09-29,equi,SMH,0.02173913
2017-09-29,equi,SPHQ,0.02173913
2017-09-29,equi,SPY,0.02173913
2017-09-29,equi,URA,0.02173913
2017-09-29,equi,USO,0.02173913
2017-09-29,equi,VEA,0.02173913
2017-09-29,equi,VIG,0.02173913
2017-09-29,equi,XLB,0.02173913
2017-09-29,equi,XLE,0.02173913
2017-09-29,equi,XLF,0.02173913
2017-09-29,equi,XLI,0.02173913
2017-09-29,equi,XLK,0.02173913
2017-09-29,equi,XLP,0.02173913
2017-09-29,equi,XLRE,0.02173913
2017-09-29,equi,XLU,0.02173913
2017-09-29,equi,XLV,0.02173913
2017-09-29,equi,XLY,0.02173913
2017-09-29,equi,XME,0.02173913
2017-09-29,erc,ACWI,0.01959695
2017-09-29,erc,ARKK,0.01228022
2017-09-29,erc,CIBR,0.01674640
2017-09-29,erc,COPX,0.00847969
2017-09-29,erc,DIA,0.02695970
2017-09-29,erc,EEM,0.01195166
2017-09-29,erc,EFA,0.01991265
2017-09-29,erc,EWJ,0.02578503
2017-09-29,erc,EWY,0.01275657
2017-09-29,erc,EWZ,0.00757175
2017-09-29,erc,FXI,0.01383197
2017-09-29,erc,GDX,0.00995349
2017-09-29,erc,GLD,0.04796414
2017-09-29,erc,IBB,0.01624389
2017-09-29,erc,ICLN,0.01347295
2017-09-29,erc,IEMG,0.01243880
2017-09-29,erc,IEUR,0.01904881
2017-09-29,erc,IJH,0.01715845
2017-09-29,erc,ILF,0.00895302
2017-09-29,erc,ITA,0.02237982
2017-09-29,erc,IVE,0.02307274
2017-09-29,erc,IVV,0.02174908
2017-09-29,erc,IVW,0.02071227
2017-09-29,erc,IWM,0.01541438
2017-09-29,erc,MUB,0.14915391
2017-09-29,erc,QQQ,0.01734362
2017-09-29,erc,RSP,0.02019354
2017-09-29,erc,SLV,0.01979046
2017-09-29,erc,SMH,0.01374753
2017-09-29,erc,SPHQ,0.02365831
2017-09-29,erc,SPY,0.02128844
2017-09-29,erc,URA,0.01084317
2017-09-29,erc,USO,0.01894489
2017-09-29,erc,VEA,0.01913480
2017-09-29,erc,VIG,0.02486949
2017-09-29,erc,XLB,0.01738913
2017-09-29,erc,XLE,0.01854914
2017-09-29,erc,XLF,0.02238082
2017-09-29,erc,XLI,0.02109034
2017-09-29,erc,XLK,0.01734892
2017-09-29,erc,XLP,0.03058566
2017-09-29,erc,XLRE,0.02400670
2017-09-29,erc,XLU,0.03006686
2017-09-29,erc,XLV,0.02403985
2017-09-29,erc,XLY,0.02207042
2017-09-29,erc,XME,0.00906958
2017-09-29,maxsharpe,ARKK,0.10727812
2017-09-29,maxsharpe,DIA,0.15000000
2017-09-29,maxsharpe,GLD,0.04597372
2017-09-29,maxsharpe,IEUR,0.10657968
2017-09-29,maxsharpe,ITA,0.15000000
2017-09-29,maxsharpe,MUB,0.15000000
2017-09-29,maxsharpe,XLF,0.15000000
2017-09-29,maxsharpe,XLU,0.14016848
2017-09-29,maxsharpe_lw,ARKK,0.11811698
2017-09-29,maxsharpe_lw,DIA,0.15000000
2017-09-29,maxsharpe_lw,GLD,0.03566112
2017-09-29,maxsharpe_lw,IEUR,0.11127342
2017-09-29,maxsharpe_lw,ITA,0.15000000
2017-09-29,maxsharpe_lw,MUB,0.15000000
2017-09-29,maxsharpe_lw,XLF,0.15000000
2017-09-29,maxsharpe_lw,XLU,0.13494848
2017-09-29,minvar,DIA,0.15000000
2017-09-29,minvar,EWJ,0.10852357
2017-09-29,minvar,GLD,0.15000000
2017-09-29,minvar,ITA,0.02050630
2017-09-29,minvar,MUB,0.15000000
2017-09-29,minvar,USO,0.01670032
2017-09-29,minvar,VIG,0.06891106
2017-09-29,minvar,XLF,0.06716227
2017-09-29,minvar,XLP,0.15000000
2017-09-29,minvar,XLRE,0.00482869
2017-09-29,minvar,XLU,0.03021445
2017-09-29,minvar,XLV,0.06030884
2017-09-29,minvar,XLY,0.02284449
2017-09-29,minvar_lw,DIA,0.15000000
2017-09-29,minvar_lw,EWJ,0.09273963
2017-09-29,minvar_lw,GLD,0.15000000
2017-09-29,minvar_lw,ITA,0.02407001
2017-09-29,minvar_lw,IVE,0.02002537
2017-09-29,minvar_lw,MUB,0.15000000
2017-09-29,minvar_lw,SPHQ,0.03216199
2017-09-29,minvar_lw,USO,0.01758640
2017-09-29,minvar_lw,VIG,0.05433010
2017-09-29,minvar_lw,XLF,0.05482233
2017-09-29,minvar_lw,XLP,0.11587534
2017-09-29,minvar_lw,XLRE,0.01091411
2017-09-29,minvar_lw,XLU,0.03873802
2017-09-29,minvar_lw,XLV,0.05784203
2017-09-29,minvar_lw,XLY,0.03089467
2017-10-31,equi,ACWI,0.02173913
2017-10-31,equi,ARKK,0.02173913
2017-10-31,equi,CIBR,0.02173913
2017-10-31,equi,COPX,0.02173913
2017-10-31,equi,DIA,0.02173913
2017-10-31,equi,EEM,0.02173913
2017-10-31,equi,EFA,0.02173913
2017-10-31,equi,EWJ,0.02173913
2017-10-31,equi,EWY,0.02173913
2017-10-31,equi,EWZ,0.02173913
2017-10-31,equi,FXI,0.02173913
2017-10-31,equi,GDX,0.02173913
2017-10-31,equi,GLD,0.02173913
2017-10-31,equi,IBB,0.02173913
2017-10-31,equi,ICLN,0.02173913
2017-10-31,equi,IEMG,0.02173913
2017-10-31,equi,IEUR,0.02173913
2017-10-31,equi,IJH,0.02173913
2017-10-31,equi,ILF,0.02173913
2017-10-31,equi,ITA,0.02173913
2017-10-31,equi,IVE,0.02173913
2017-10-31,equi,IVV,0.02173913
2017-10-31,equi,IVW,0.02173913
2017-10-31,equi,IWM,0.02173913
2017-10-31,equi,MUB,0.02173913
2017-10-31,equi,QQQ,0.02173913
2017-10-31,equi,RSP,0.02173913
2017-10-31,equi,SLV,0.02173913
2017-10-31,equi,SMH,0.02173913
2017-10-31,equi,SPHQ,0.02173913
2017-10-31,equi,SPY,0.02173913
2017-10-31,equi,URA,0.02173913
2017-10-31,equi,USO,0.02173913
2017-10-31,equi,VEA,0.02173913
2017-10-31,equi,VIG,0.02173913
2017-10-31,equi,XLB,0.02173913
2017-10-31,equi,XLE,0.02173913
2017-10-31,equi,XLF,0.02173913
2017-10-31,equi,XLI,0.02173913
2017-10-31,equi,XLK,0.02173913
2017-10-31,equi,XLP,0.02173913
2017-10-31,equi,XLRE,0.02173913
2017-10-31,equi,XLU,0.02173913
2017-10-31,equi,XLV,0.02173913
2017-10-31,equi,XLY,0.02173913
2017-10-31,equi,XME,0.02173913
2017-10-31,erc,ACWI,0.01953135
2017-10-31,erc,ARKK,0.01440140
2017-10-31,erc,CIBR,0.01732025
2017-10-31,erc,COPX,0.00923757
2017-10-31,erc,DIA,0.02753654
2017-10-31,erc,EEM,0.01220747
2017-10-31,erc,EFA,0.01955096
2017-10-31,erc,EWJ,0.02473737
2017-10-31,erc,EWY,0.01378798
2017-10-31,erc,EWZ,0.00789433
2017-10-31,erc,FXI,0.01426618
2017-10-31,erc,GDX,0.00960852
2017-10-31,erc,GLD,0.03868515
2017-10-31,erc,IBB,0.01868189
2017-10-31,erc,ICLN,0.01391419
2017-10-31,erc,IEMG,0.01265942
2017-10-31,erc,IEUR,0.01885869
2017-10-31,erc,IJH,0.01830484
2017-10-31,erc,ILF,0.00906962
2017-10-31,erc,ITA,0.02459531
2017-10-31,erc,IVE,0.02374998
2017-10-31,erc,IVV,0.02198252
2017-10-31,erc,IVW,0.02070383
2017-10-31,erc,IWM,0.01721851
2017-10-31,erc,MUB,0.15000000
2017-10-31,erc,QQQ,0.01746339
2017-10-31,erc,RSP,0.02098643
2017-10-31,erc,SLV,0.01592063
2017-10-31,erc,SMH,0.01493005
2017-10-31,erc,SPHQ,0.02360188
2017-10-31,erc,SPY,0.02155809
2017-10-31,erc,URA,0.01139441
2017-10-31,erc,USO,0.01647565
2017-10-31,erc,VEA,0.01883547
2017-10-31,erc,VIG,0.02500179
2017-10-31,erc,XLB,0.01823889
2017-10-31,erc,XLE,0.01858859
2017-10-31,erc,XLF,0.02525481
2017-10-31,erc,XLI,0.02187112
2017-10-31,erc,XLK,0.01733574
2017-10-31,erc,XLP,0.02737166
2017-10-31,erc,XLRE,0.02269652
2017-10-31,erc,XLU,0.02610162
2017-10-31,erc,XLV,0.02523630
2017-10-31,erc,XLY,0.02255491
2017-10-31,erc,XME,0.01007815
2017-10-31,maxsharpe,ARKK,0.15000000
2017-10-31,maxsharpe,DIA,0.15000000
2017-10-31,maxsharpe,EWY,0.00598594
2017-10-31,maxsharpe,GLD,0.09664832
2017-10-31,maxsharpe,IEUR,0.07507203
2017-10-31,maxsharpe,ITA,0.15000000
2017-10-31,maxsharpe,MUB,0.15000000
2017-10-31,maxsharpe,XLF,0.08870578
2017-10-31,maxsharpe,XLU,0.13358793
2017-10-31,maxsharpe_lw,ARKK,0.15000000
2017-10-31,maxsharpe_lw,DIA,0.15000000
2017-10-31,maxsharpe_lw,EWY,0.01830511
2017-10-31,maxsharpe_lw,GLD,0.08297371
2017-10-31,maxsharpe_lw,IEUR,0.08218644
2017-10-31,maxsharpe_lw,ITA,0.15000000
2017-10-31,maxsharpe_lw,MUB,0.15000000
2017-10-31,maxsharpe_lw,SMH,0.00488347
2017-10-31,maxsharpe_lw,XLF,0.08700200
2017-10-31,maxsharpe_lw,XLU,0.12464927
2017-10-31,minvar,DIA,0.15000000
2017-10-31,minvar,EWJ,0.08318327
2017-10-31,minvar,GLD,0.15000000
2017-10-31,minvar,ITA,0.03703375
2017-10-31,minvar,MUB,0.15000000
2017-10-31,minvar,USO,0.01583744
2017-10-31,minvar,VIG,0.03839039
2017-10-31,minvar,XLF,0.06554794
2017-10-31,minvar,XLP,0.12699264
2017-10-31,minvar,XLRE,0.01179286
2017-10-31,minvar,XLU,0.05414851
2017-10-31,minvar,XLV,0.07949933
2017-10-31,minvar,XLY,0.03757386
2017-10-31,minvar_lw,DIA,0.15000000
2017-10-31,minvar_lw,EWJ,0.07470241
2017-10-31,minvar_lw,GLD,0.15000000
2017-10-31,minvar_lw,ITA,0.03561902
2017-10-31,minvar_lw,IVE,0.02793129
2017-10-31,minvar_lw,MUB,0.15000000
2017-10-31,minvar_lw,SPHQ,0.01859665
2017-10-31,minvar_lw,USO,0.01613609
2017-10-31,minvar_lw,VIG,0.04991706
2017-10-31,minvar_lw,XLF,0.04991007
2017-10-31,minvar_lw,XLP,0.09552067
2017-10-31,minvar_lw,XLRE,0.01904762
2017-10-31,minvar_lw,XLU,0.05488852
2017-10-31,minvar_lw,XLV,0.06998190
2017-10-31,minvar_lw,XLY,0.03774872
2017-11-30,equi,ACWI,0.02173913
2017-11-30,equi,ARKK,0.02173913
2017-11-30,equi,CIBR,0.02173913
2017-11-30,equi,COPX,0.02173913
2017-11-30,equi,DIA,0.02173913
2017-11-30,equi,EEM,0.02173913
2017-11-30,equi,EFA,0.02173913
2017-11-30,equi,EWJ,0.02173913
2017-11-30,equi,EWY,0.02173913
2017-11-30,equi,EWZ,0.02173913
2017-11-30,equi,FXI,0.02173913
2017-11-30,equi,GDX,0.02173913
2017-11-30,equi,GLD,0.02173913
2017-11-30,equi,IBB,0.02173913
2017-11-30,equi,ICLN,0.02173913
2017-11-30,equi,IEMG,0.02173913
2017-11-30,equi,IEUR,0.02173913
2017-11-30,equi,IJH,0.02173913
2017-11-30,equi,ILF,0.02173913
2017-11-30,equi,ITA,0.02173913
2017-11-30,equi,IVE,0.02173913
2017-11-30,equi,IVV,0.02173913
2017-11-30,equi,IVW,0.02173913
2017-11-30,equi,IWM,0.02173913
2017-11-30,equi,MUB,0.02173913
2017-11-30,equi,QQQ,0.02173913
2017-11-30,equi,RSP,0.02173913
2017-11-30,equi,SLV,0.02173913
2017-11-30,equi,SMH,0.02173913
2017-11-30,equi,SPHQ,0.02173913
2017-11-30,equi,SPY,0.02173913
2017-11-30,equi,URA,0.02173913
2017-11-30,equi,USO,0.02173913
2017-11-30,equi,VEA,0.02173913
2017-11-30,equi,VIG,0.02173913
2017-11-30,equi,XLB,0.02173913
2017-11-30,equi,XLE,0.02173913
2017-11-30,equi,XLF,0.02173913
2017-11-30,equi,XLI,0.02173913
2017-11-30,equi,XLK,0.02173913
2017-11-30,equi,XLP,0.02173913
2017-11-30,equi,XLRE,0.02173913
2017-11-30,equi,XLU,0.02173913
2017-11-30,equi,XLV,0.02173913
2017-11-30,equi,XLY,0.02173913
2017-11-30,equi,XME,0.02173913
2017-11-30,erc,ACWI,0.02025130
2017-11-30,erc,ARKK,0.01317782
2017-11-30,erc,CIBR,0.01629558
2017-11-30,erc,COPX,0.00843001
2017-11-30,erc,DIA,0.02778096
2017-11-30,erc,EEM,0.01239352
2017-11-30,erc,EFA,0.01998381
2017-11-30,erc,EWJ,0.02286047
2017-11-30,erc,EWY,0.01310953
2017-11-30,erc,EWZ,0.00732539
2017-11-30,erc,FXI,0.01405275
2017-11-30,erc,GDX,0.01095803
2017-11-30,erc,GLD,0.04657680
2017-11-30,erc,IBB,0.01892719
2017-11-30,erc,ICLN,0.01402023
2017-11-30,erc,IEMG,0.01295517
2017-11-30,erc,IEUR,0.01987963
2017-11-30,erc,IJH,0.01704807
2017-11-30,erc,ILF,0.00886724
2017-11-30,erc,ITA,0.02151865
2017-11-30,erc,IVE,0.02466413
2017-11-30,erc,IVV,0.02266340
2017-11-30,erc,IVW,0.02129920
2017-11-30,erc,IWM,0.01522845
2017-11-30,erc,MUB,0.12017425
2017-11-30,erc,QQQ,0.01764469
2017-11-30,erc,RSP,0.02116640
2017-11-30,erc,SLV,0.01963147
2017-11-30,erc,SMH,0.01287389
2017-11-30,erc,SPHQ,0.02393985
2017-11-30,erc,SPY,0.02215772
2017-11-30,erc,URA,0.00960398
2017-11-30,erc,USO,0.01963452
2017-11-30,erc,VEA,0.01911516
2017-11-30,erc,VIG,0.02547611
2017-11-30,erc,XLB,0.01768312
2017-11-30,erc,XLE,0.02000714
2017-11-30,erc,XLF,0.02388130
2017-11-30,erc,XLI,0.02099410
2017-11-30,erc,XLK,0.01701103
2017-11-30,erc,XLP,0.03366991
2017-11-30,erc,XLRE,0.02403207
2017-11-30,erc,XLU,0.04104218
2017-11-30,erc,XLV,0.02795028
2017-11-30,erc,XLY,0.02278502
2017-11-30,erc,XME,0.00925847
2017-11-30,maxsharpe,ARKK,0.15000000
2017-11-30,maxsharpe,DIA,0.15000000
2017-11-30,maxsharpe,EWY,0.00340461
2017-11-30,maxsharpe,GLD,0.15000000
2017-11-30,maxsharpe,IEUR,0.11622073
2017-11-30,maxsharpe,ITA,0.06168104
2017-11-30,maxsharpe,MUB,0.15000000
2017-11-30,maxsharpe,XLF,0.05475979
2017-11-30,maxsharpe,XLU,0.15000000
2017-11-30,maxsharpe,XLV,0.01393383
2017-11-30,maxsharpe_lw,ARKK,0.15000000
2017-11-30,maxsharpe_lw,DIA,0.15000000
2017-11-30,maxsharpe_lw,EWY,0.01350897
2017-11-30,maxsharpe_lw,GLD,0.13959105
2017-11-30,maxsharpe_lw,IEUR,0.10936743
2017-11-30,maxsharpe_lw,ITA,0.06640163
2017-11-30,maxsharpe_lw,MUB,0.15000000
2017-11-30,maxsharpe_lw,XLF,0.04912011
2017-11-30,maxsharpe_lw,XLU,0.15000000
2017-11-30,maxsharpe_lw,XLV,0.02201081
2017-11-30,minvar,DIA,0.15000000
2017-11-30,minvar,EWJ,0.04273790
2017-11-30,minvar,GLD,0.15000000
2017-11-30,minvar,ITA,0.01481440
2017-11-30,minvar,MUB,0.15000000
2017-11-30,minvar,USO,0.01866457
2017-11-30,minvar,XLF,0.07546508
2017-11-30,minvar,XLP,0.11161438
2017-11-30,minvar,XLU,0.10847364
2017-11-30,minvar,XLV,0.11265009
2017-11-30,minvar,XLY,0.06557994
2017-11-30,minvar_lw,DIA,0.15000000
2017-11-30,minvar_lw,EWJ,0.04670519
2017-11-30,minvar_lw,GLD,0.15000000
2017-11-30,minvar_lw,ITA,0.02181129
2017-11-30,minvar_lw,IVE,0.00818622
2017-11-30,minvar_lw,IVV,0.00365747
2017-11-30,minvar_lw,MUB,0.15000000
2017-11-30,minvar_lw,SPHQ,0.01286600
2017-11-30,minvar_lw,USO,0.01922981
2017-11-30,minvar_lw,VIG,0.00026089
2017-11-30,minvar_lw,XLF,0.06607890
2017-11-30,minvar_lw,XLP,0.10048202
2017-11-30,minvar_lw,XLRE,0.00141428
2017-11-30,minvar_lw,XLU,0.10402926
2017-11-30,minvar_lw,XLV,0.10302517
2017-11-30,minvar_lw,XLY,0.06225351
2017-12-29,equi,ACWI,0.02127660
2017-12-29,equi,ARKK,0.02127660
2017-12-29,equi,CIBR,0.02127660
2017-12-29,equi,COPX,0.02127660
2017-12-29,equi,DIA,0.02127660
2017-12-29,equi,EEM,0.02127660
2017-12-29,equi,EFA,0.02127660
2017-12-29,equi,ESGU,0.02127660
2017-12-29,equi,EWJ,0.02127660
2017-12-29,equi,EWY,0.02127660
2017-12-29,equi,EWZ,0.02127660
2017-12-29,equi,FXI,0.02127660
2017-12-29,equi,GDX,0.02127660
2017-12-29,equi,GLD,0.02127660
2017-12-29,equi,IBB,0.02127660
2017-12-29,equi,ICLN,0.02127660
2017-12-29,equi,IEMG,0.02127660
2017-12-29,equi,IEUR,0.02127660
2017-12-29,equi,IJH,0.02127660
2017-12-29,equi,ILF,0.02127660
2017-12-29,equi,ITA,0.02127660
2017-12-29,equi,IVE,0.02127660
2017-12-29,equi,IVV,0.02127660
2017-12-29,equi,IVW,0.02127660
2017-12-29,equi,IWM,0.02127660
2017-12-29,equi,MUB,0.02127660
2017-12-29,equi,QQQ,0.02127660
2017-12-29,equi,RSP,0.02127660
2017-12-29,equi,SLV,0.02127660
2017-12-29,equi,SMH,0.02127660
2017-12-29,equi,SPHQ,0.02127660
2017-12-29,equi,SPY,0.02127660
2017-12-29,equi,URA,0.02127660
2017-12-29,equi,USO,0.02127660
2017-12-29,equi,VEA,0.02127660
2017-12-29,equi,VIG,0.02127660
2017-12-29,equi,XLB,0.02127660
2017-12-29,equi,XLE,0.02127660
2017-12-29,equi,XLF,0.02127660
2017-12-29,equi,XLI,0.02127660
2017-12-29,equi,XLK,0.02127660
2017-12-29,equi,XLP,0.02127660
2017-12-29,equi,XLRE,0.02127660
2017-12-29,equi,XLU,0.02127660
2017-12-29,equi,XLV,0.02127660
2017-12-29,equi,XLY,0.02127660
2017-12-29,equi,XME,0.02127660
2017-12-29,erc,ACWI,0.01874372
2017-12-29,erc,ARKK,0.01617413
2017-12-29,erc,CIBR,0.01799636
2017-12-29,erc,COPX,0.01546367
2017-12-29,erc,DIA,0.01406366
2017-12-29,erc,EEM,0.01584242
2017-12-29,erc,EFA,0.01715080
2017-12-29,erc,ESGU,0.01406366
2017-12-29,erc,EWJ,0.01634969
2017-12-29,erc,EWY,0.01554065
2017-12-29,erc,EWZ,0.01496660
2017-12-29,erc,FXI,0.01693918
2017-12-29,erc,GDX,0.01441800
2017-12-29,erc,GLD,0.01491233
2017-12-29,erc,IBB,0.01808832
2017-12-29,erc,ICLN,0.01588442
2017-12-29,erc,IEMG,0.01590071
2017-12-29,erc,IEUR,0.01781540
2017-12-29,erc,IJH,0.01406366
2017-12-29,erc,ILF,0.01524594
2017-12-29,erc,ITA,0.02733860
2017-12-29,erc,IVE,0.01406366
2017-12-29,erc,IVV,0.02966306
2017-12-29,erc,IVW,0.01852833
2017-12-29,erc,IWM,0.01406366
2017-12-29,erc,MUB,0.01479662
2017-12-29,erc,QQQ,0.01703785
2017-12-29,erc,RSP,0.03350974
2017-12-29,erc,SLV,0.01468052
2017-12-29,erc,SMH,0.01702874
2017-12-29,erc,SPHQ,0.02236890
2017-12-29,erc,SPY,0.02890352
2017-12-29,erc,URA,0.01650805
2017-12-29,erc,USO,0.01613666
2017-12-29,erc,VEA,0.01680591
2017-12-29,erc,VIG,0.02650989
2017-12-29,erc,XLB,0.02462948
2017-12-29,erc,XLE,0.05086431
2017-12-29,erc,XLF,0.01406366
2017-12-29,erc,XLI,0.01406366
2017-12-29,erc,XLK,0.01727942
2017-12-29,erc,XLP,0.01718536
2017-12-29,erc,XLRE,0.01539547
2017-12-29,erc,XLU,0.01525386
2017-12-29,erc,XLV,0.01816513
2017-12-29,erc,XLY,0.15000000
2017-12-29,erc,XME,0.01553266
2017-12-29,maxsharpe,ARKK,0.10270801
2017-12-29,maxsharpe,DIA,0.15000000
2017-12-29,maxsharpe,ESGU,0.15000000
2017-12-29,maxsharpe,EWJ,0.00199621
2017-12-29,maxsharpe,EWY,0.02368055
2017-12-29,maxsharpe,GLD,0.15000000
2017-12-29,maxsharpe,IEUR,0.08420240
2017-12-29,maxsharpe,ITA,0.08624365
2017-12-29,maxsharpe,MUB,0.15000000
2017-12-29,maxsharpe,XLF,0.00759126
2017-12-29,maxsharpe,XLP,0.02640455
2017-12-29,maxsharpe,XLU,0.06717338
2017-12-29,maxsharpe_lw,ARKK,0.11153878
2017-12-29,maxsharpe_lw,DIA,0.15000000
2017-12-29,maxsharpe_lw,ESGU,0.15000000
2017-12-29,maxsharpe_lw,EWJ,0.00860209
2017-12-29,maxsharpe_lw,EWY,0.03154651
2017-12-29,maxsharpe_lw,GLD,0.15000000
2017-12-29,maxsharpe_lw,IEUR,0.07430446
2017-12-29,maxsharpe_lw,ITA,0.08349172
2017-12-29,maxsharpe_lw,MUB,0.15000000
2017-12-29,maxsharpe_lw,VIG,0.00521437
2017-12-29,maxsharpe_lw,XLF,0.00605793
2017-12-29,maxsharpe_lw,XLP,0.02034408
2017-12-29,maxsharpe_lw,XLU,0.05890007
2017-12-29,minvar,DIA,0.15000000
2017-12-29,minvar,ESGU,0.15000000
2017-12-29,minvar,EWJ,0.02853666
2017-12-29,minvar,GLD,0.15000000
2017-12-29,minvar,IEUR,0.01436480
2017-12-29,minvar,MUB,0.15000000
2017-12-29,minvar,USO,0.01249000
2017-12-29,minvar,XLF,0.06098802
2017-12-29,minvar,XLP,0.09427755
2017-12-29,minvar,XLRE,0.00774179
2017-12-29,minvar,XLU,0.09464987
2017-12-29,minvar,XLV,0.04281285
2017-12-29,minvar,XLY,0.04413847
2017-12-29,minvar_lw,DIA,0.11954753
2017-12-29,minvar_lw,ESGU,0.15000000
2017-12-29,minvar_lw,EWJ,0.03150922
2017-12-29,minvar_lw,GLD,0.15000000
2017-12-29,minvar_lw,IEUR,0.01995022
2017-12-29,minvar_lw,IVE,0.01943935
2017-12-29,minvar_lw,MUB,0.15000000
2017-12-29,minvar_lw,SPHQ,0.01768212
2017-12-29,minvar_lw,USO,0.01260685
2017-12-29,minvar_lw,VIG,0.00465465
2017-12-29,minvar_lw,XLF,0.05518578
2017-12-29,minvar_lw,XLP,0.08204057
2017-12-29,minvar_lw,XLRE,0.01548306
2017-12-29,minvar_lw,XLU,0.08756886
2017-12-29,minvar_lw,XLV,0.04184372
2017-12-29,minvar_lw,XLY,0.04248806
2018-01-31,equi,ACWI,0.02127660
2018-01-31,equi,ARKK,0.02127660
2018-01-31,equi,CIBR,0.02127660
2018-01-31,equi,COPX,0.02127660
2018-01-31,equi,DIA,0.02127660
2018-01-31,equi,EEM,0.02127660
2018-01-31,equi,EFA,0.02127660
2018-01-31,equi,ESGU,0.02127660
2018-01-31,equi,EWJ,0.02127660
2018-01-31,equi,EWY,0.02127660
2018-01-31,equi,EWZ,0.02127660
2018-01-31,equi,FXI,0.02127660
2018-01-31,equi,GDX,0.02127660
2018-01-31,equi,GLD,0.02127660
2018-01-31,equi,IBB,0.02127660
2018-01-31,equi,ICLN,0.02127660
2018-01-31,equi,IEMG,0.02127660
2018-01-31,equi,IEUR,0.02127660
2018-01-31,equi,IJH,0.02127660
2018-01-31,equi,ILF,0.02127660
2018-01-31,equi,ITA,0.02127660
2018-01-31,equi,IVE,0.02127660
2018-01-31,equi,IVV,0.02127660
2018-01-31,equi,IVW,0.02127660
2018-01-31,equi,IWM,0.02127660
2018-01-31,equi,MUB,0.02127660
2018-01-31,equi,QQQ,0.02127660
2018-01-31,equi,RSP,0.02127660
2018-01-31,equi,SLV,0.02127660
2018-01-31,equi,SMH,0.02127660
2018-01-31,equi,SPHQ,0.02127660
2018-01-31,equi,SPY,0.02127660
2018-01-31,equi,URA,0.02127660
2018-01-31,equi,USO,0.02127660
2018-01-31,equi,VEA,0.02127660
2018-01-31,equi,VIG,0.02127660
2018-01-31,equi,XLB,0.02127660
2018-01-31,equi,XLE,0.02127660
2018-01-31,equi,XLF,0.02127660
2018-01-31,equi,XLI,0.02127660
2018-01-31,equi,XLK,0.02127660
2018-01-31,equi,XLP,0.02127660
2018-01-31,equi,XLRE,0.02127660
2018-01-31,equi,XLU,0.02127660
2018-01-31,equi,XLV,0.02127660
2018-01-31,equi,XLY,0.02127660
2018-01-31,equi,XME,0.02127660
2018-01-31,erc,ACWI,0.02076498
2018-01-31,erc,ARKK,0.01255902
2018-01-31,erc,CIBR,0.01651788
2018-01-31,erc,COPX,0.00928653
2018-01-31,erc,DIA,0.02560313
2018-01-31,erc,EEM,0.01307605
2018-01-31,erc,EFA,0.02152626
2018-01-31,erc,ESGU,0.04617002
2018-01-31,erc,EWJ,0.02473202
2018-01-31,erc,EWY,0.01457463
2018-01-31,erc,EWZ,0.00835453
2018-01-31,erc,FXI,0.01280910
2018-01-31,erc,GDX,0.01710861
2018-01-31,erc,GLD,0.06930331
2018-01-31,erc,IBB,0.01660892
2018-01-31,erc,ICLN,0.01659687
2018-01-31,erc,IEMG,0.01353726
2018-01-31,erc,IEUR,0.02161680
2018-01-31,erc,IJH,0.01739709
2018-01-31,erc,ILF,0.00956207
2018-01-31,erc,ITA,0.02071471
2018-01-31,erc,IVE,0.02398236
2018-01-31,erc,IVV,0.02198666
2018-01-31,erc,IVW,0.02097190
2018-01-31,erc,IWM,0.01538124
2018-01-31,erc,QQQ,0.01746130
2018-01-31,erc,RSP,0.02115103
2018-01-31,erc,SLV,0.02450472
2018-01-31,erc,SMH,0.01288611
2018-01-31,erc,SPHQ,0.02365093
2018-01-31,erc,SPY,0.02175234
2018-01-31,erc,URA,0.01172310
2018-01-31,erc,USO,0.01928974
2018-01-31,erc,VEA,0.02067641
2018-01-31,erc,VIG,0.02492504
2018-01-31,erc,XLB,0.01786082
2018-01-31,erc,XLE,0.01850823
2018-01-31,erc,XLF,0.02158626
2018-01-31,erc,XLI,0.02015924
2018-01-31,erc,XLK,0.01718818
2018-01-31,erc,XLP,0.04007672
2018-01-31,erc,XLRE,0.03051687
2018-01-31,erc,XLU,0.06843925
2018-01-31,erc,XLV,0.02453360
2018-01-31,erc,XLY,0.02264128
2018-01-31,erc,XME,0.00972686
